-8.1566553019916e-15,7.69184601463844e-14,-1.81966171099635e-14,-1.30392332997391e-13,-9.45431143220142e-15,-1.58743889026126e-13,-7.81995903873166e-15,-3.76645232092415e-15,-4.28412994614636e-15,-1.28937478772816e-13,2.93778023838329e-14,-4.86570776736374e-15,-2.38163692147443e-14,7.93972281630279e-18,-2.44477803725962e-14,-2.45715591007092e-14,3.52810125788797e-14,-1.43953064070994e-14,-4.64669689388397e-14,-5.37057353895499e-14,-2.46452904656393e-14,-5.55470269370101e-15,-6.30247453408772e-14,-2.19891373798869e-14,-8.39709677913008e-14,-5.61036337395826e-15,-1.41324282600092e-14,2.65846933259338e-14,-2.13217010064523e-14,-1.90262693700095e-14,6.27749212858037e-15,-7.66828271880159e-14,-3.55459242028261e-14,-3.06061515948954e-14,7.61709916779073e-15,3.9772073309519e-15,-2.83426492871374e-14,-2.59555248279145e-14,1.71994802520561e-13,-4.19103158902682e-14,-8.83117830874842e-14,-1.17417936305147e-14,1.75817749588029e-13,-2.80828696858904e-14,-1.61900531329588e-14,-3.02231625621491e-14,-8.76467130835108e-15,-2.01568764365861e-14,-1.9828437946325e-14,3.19223958869766e-14,-1.27141380064615e-13,-3.73735476292317e-14,1.25653916548978e-14,7.24060526831345e-15,-1.14727780027101e-13,3.89545273735579e-14,-4.92011246643622e-15,5.92105332494617e-14,1.82813836113834e-14,-8.89838051915954e-14,-2.23321715647976e-14,7.50129614267579e-15,4.4711104229572e-14,2.97140950949951e-14,-1.79836847873039e-14,5.01051949675265e-15,1.29843329220632e-13,-7.06885604773197e-14,5.94869927640896e-14,-8.40686967398336e-15,-4.15632231976109e-14,-8.13730381560301e-15,3.22399573068849e-14,1.24043831998323e-14,2.75508270878278e-14,6.48764328645578e-14,2.78147402088207e-14,-6.5514060581091e-15,-1.0384299778024e-14,-7.40784432662896e-15,2.43527784206344e-14,-1.96204706012746e-14,6.28272708127577e-14,2.1638361408723e-14,-9.01748482622809e-14,-2.07744153263633e-14,6.33043820362464e-15,-0.499999999999945,1.49930886609292e-14,2.85571514496601e-14,2.13680259454821e-14,-4.93376061646005e-15,-3.60882793517344e-14,1.07861650771337e-13,-5.28801881703435e-14,-8.83020127654458e-14,1.00448795189579e-14,-2.15418810565394e-14,9.30245380118399e-14,2.55842244901322e-13,-4.14656113536014e-14
-1.2294637147396e-13,-2.30750317572947e-14,-1.32814812686879e-13,-2.52018406767134e-13,-1.2671160690292e-13,-3.16249420750233e-13,-1.26571802250572e-13,-9.90823334033697e-14,-7.88516775542529e-14,-2.5280628154962e-13,-5.95876557408665e-14,-1.13501356258437e-13,-1.46446696398162e-13,-1.08555665756085e-13,-1.18615520495093e-13,-2.60650812008665e-13,-3.99453491852902e-14,-1.37025598920958e-13,-1.56517741328362e-13,-1.98953898870163e-13,-1.17572138444974e-13,-1.80541907954229e-13,-2.18249971971511e-13,-1.35553430690193e-13,-1.95230384519354e-13,-2.70181624311802e-13,-7.46570173952417e-14,9.86491033890442e-14,-1.36748789068058e-13,-1.47722985775411e-13,-1.28599237857472e-13,-1.62708887510348e-13,-1.11241866549259e-13,-4.70349270601569e-14,-4.81653243892439e-14,-1.18871415667733e-13,-7.32394853265687e-14,-0.500000000000124,8.5546541497917e-14,-2.28973489121514e-13,-1.65488583919867e-13,-1.9414000132508e-13,-1.03005431401254e-13,-1.55886136291213e-13,-1.67917526304325e-13,-2.56335306075392e-13,-1.10853425698252e-16,-1.70219503585138e-13,-1.38984148956288e-13,-8.38665210071542e-14,-3.91756790188537e-13,-2.46966017815279e-13,-1.10293047461714e-13,-1.79933516202666e-13,-2.00062115431069e-13,-1.01920134814964e-13,-1.13018604293225e-13,5.81605225325545e-14,-8.71579152564642e-14,-2.07437217833034e-13,-1.91327444730809e-13,-2.92640464302996e-13,-8.62655340937478e-14,-1.13005505060662e-13,-1.3866187425711e-13,-1.14841383986667e-13,1.61022780518122e-13,-1.52446491120081e-13,-4.04867530544958e-15,-1.26976293520764e-13,-1.32139333198676e-13,-3.1108347773708e-13,-1.21041745452019e-14,4.29218817154757e-15,-1.52853060245179e-13,-8.70877083418252e-15,-1.65461109447096e-13,-1.79662779165289e-13,-1.01027955154341e-13,-1.20435779557054e-13,-8.40865949213186e-14,-1.70026205396827e-13,-6.47845638567247e-14,-7.96419376615626e-14,-1.22047754927765e-13,-1.00195738553312e-13,-9.25471261931226e-14,-4.87673409204482e-14,-6.19010194068703e-14,1.29697929648544e-13,-1.08293759221904e-13,-1.1402509634409e-13,-1.66472215030351e-13,-1.14064587276958e-13,-1.12927188195425e-13,-1.38033323577264e-13,3.44372673198889e-14,-3.4268594562404e-14,8.56067448872218e-15,7.94737610864319e-14,-1.6602085492586e-13
-4.75944491971363e-14,-3.16792562072649e-13,-1.30569334538156e-14,4.8953326650392e-13,-5.60520547565932e-14,-4.0352466294636e-14,-6.25571243995244e-14,9.87836701108154e-14,1.19299539140839e-14,2.50065236711364e-13,-9.01586065724568e-15,-6.05923919694037e-14,-1.71554814745012e-14,-3.53075954505114e-14,-6.80568018057587e-14,1.01433133788748e-13,-1.50511280629191e-13,-5.33418009805529e-14,4.08265888853127e-13,-1.32123176440702e-13,8.36068416037855e-14,-6.14682087499331e-14,2.70086983420859e-13,-1.12975035483862e-14,-5.20866163796834e-13,-2.14712138261233e-13,7.06451420768379e-14,2.94537118315004e-13,-4.0895075000916e-15,-9.88064231921789e-14,4.66107842009618e-14,2.34858649932299e-13,6.20345154938606e-14,4.39962471105025e-13,-4.33688622843842e-14,7.35713338495411e-14,9.97687242459318e-14,-1.26716690382424e-13,-5.3022828710164e-13,-1.40147546814217e-13,4.59313081659888e-14,-7.10649456036278e-14,-5.12875505950734e-13,-8.99468579993132e-14,-1.76425747613135e-13,-2.40652336210326e-13,-2.66825797483266e-13,-3.04531817506913e-13,-6.0954814441258e-14,-2.18790839594335e-13,1.47047223721909e-13,-5.81700560362457e-14,-1.54526748744372e-13,-3.52141990175158e-13,1.57385142176493e-13,-2.23676433661622e-13,-5.67166407206149e-14,-4.2869385227334e-13,-1.7084522711411e-13,1.26666614608405e-13,-9.39364646262657e-14,-4.30339790709409e-13,8.55428185188252e-14,-1.50450113993299e-13,-6.17234856329094e-14,-5.44507307740462e-14,6.32738328318452e-14,2.68457197925345e-13,-6.09530548251524e-14,-2.35156394037059e-14,5.39535892283717e-14,-7.60069572636496e-13,-5.93026758564884e-13,-1.14674319058503e-13,-1.17038000406674e-13,-1.59344007653353e-13,-2.14647508387712e-13,-1.50540274854763e-13,1.11464734853391e-14,-4.32120953962417e-14,-2.26801430299541e-13,-1.67471336684059e-13,-1.42041118131933e-13,-1.97226628972638e-13,5.09127844603797e-13,2.07062963578366e-14,-3.00488697746685e-14,-1.81247246943669e-13,2.39913556840829e-14,-1.20227457100374e-13,-0.499999999999986,-6.6541189174718e-14,-2.24729276219596e-13,-4.05974441546137e-13,3.67486131501142e-14,-7.58306768696753e-14,2.86842310743165e-13,3.73663007764654e-13,-3.07414158490388e-13,-7.52657980811196e-13,1.28144645026444e-13
8.44060700681463e-14,2.33094096577476e-13,5.43518220473545e-14,-3.29374757025825e-13,9.32417353098808e-14,1.13595917263306e-13,8.36675430456414e-14,-3.78265935844958e-14,5.01259721148099e-14,-7.55175049099502e-14,3.63308837449253e-14,8.54029653458748e-14,5.37547730971039e-14,7.446708373269e-14,1.0993340549364e-13,5.19879702760298e-15,7.90682689220829e-14,8.72112808960106e-14,-2.26242889978214e-13,1.59107677341723e-13,-1.38456260431438e-14,8.31795108511008e-14,1.04140001933564e-15,9.66807526377759e-14,5.77625143248472e-13,2.23392728317226e-13,1.95560043591754e-15,-1.69364360940196e-13,5.25498530418091e-14,1.06691408198453e-13,-4.49151223224009e-14,-1.03882199143409e-13,1.11880900138609e-15,-3.13364983305113e-13,4.64101264898257e-14,-3.26228157729342e-14,-8.73507165240987e-15,1.55773666047931e-13,3.40843242994815e-13,1.51333280327893e-13,1.42470983005085e-14,1.32833400429116e-13,3.31579539607259e-13,7.47965264933029e-14,2.46155142584339e-13,2.2855328009951e-13,2.18851121413774e-13,2.50899969911936e-13,1.21928866575385e-13,1.95206327925737e-13,2.14565035161267e-14,-6.70788795241197e-14,2.13467548121741e-13,2.8907697090388e-13,-3.38439290698479e-14,1.56062836476476e-13,8.32303161338178e-14,4.48954103845975e-13,1.44152820653227e-13,5.27019026056154e-14,1.20945930735018e-13,3.20141650055713e-13,-8.88574542077435e-14,2.04933088903159e-13,9.70546400246962e-14,-0.49999999999991,-2.28902115537515e-13,-5.71018635495316e-14,3.28928885204289e-14,6.0041301656486e-14,3.6462689072566e-14,6.28260710765613e-13,3.88009599901645e-13,1.15221572727116e-13,2.21027501850681e-13,6.99009834961931e-14,2.45276869489407e-13,9.37568680693063e-14,3.28849597700127e-14,8.23138036334278e-14,2.2708709975639e-13,1.84981942681293e-13,5.56916920089932e-14,2.63194802348491e-13,-2.91096314377368e-13,2.99307828816348e-14,5.50295415816399e-14,2.50575102025076e-13,-7.49246774956104e-14,4.27651393307731e-14,-4.58370306190971e-14,1.00813197992796e-13,2.08572033687134e-13,3.50734695887914e-13,1.16051376136455e-13,2.15922795864687e-13,-9.14206519972974e-14,-2.72614184468805e-13,2.54329826046603e-13,4.20269408889483e-13,-4.71795690978397e-14
3.76812136233439e-14,1.91041590058757e-13,2.1154379746023e-14,-1.83124413225425e-13,4.18759578651353e-14,-1.79252770058952e-14,3.92178025287763e-14,-2.56517081589857e-14,1.88461983608155e-14,-8.6685891963569e-14,5.47406615943327e-14,5.62982904379084e-14,2.74550482851095e-14,3.79021743939828e-14,5.62844482318388e-14,-5.99245290022348e-15,3.78609035727649e-14,3.64224236339548e-14,-1.59505320851589e-13,1.41174007433915e-13,-1.34109318131892e-14,3.86052952452236e-14,-3.39312997997091e-14,3.00024696826637e-14,3.83415509272579e-13,7.57681724319877e-14,-7.89831570218458e-15,-1.0393671210285e-13,3.98606062999853e-14,8.59273646337278e-14,-4.63944682809361e-14,-1.34018774174111e-13,-2.75318687837328e-14,-2.08739637580055e-13,1.5362562435138e-14,-3.49576604404398e-14,-2.15749444451187e-14,8.64197738167589e-14,2.61293227600298e-13,5.0999976361955e-14,-3.66562533301469e-14,3.99248576676779e-14,2.76844968766109e-13,1.92859573557409e-14,1.27794330057689e-13,1.49827945579265e-13,2.29515314858522e-13,1.36116853981529e-13,8.6554483784045e-14,9.31368537033704e-14,-4.42880697023846e-14,-2.00963037308153e-13,1.55584926312813e-13,1.28822893267951e-13,-8.04033797061847e-14,1.00577892346224e-13,3.72837745165771e-14,2.72203802410753e-13,8.34132833604057e-14,-6.87177375979542e-14,4.14579211072578e-14,1.97990727514155e-13,-7.97502646063132e-15,7.06988857378885e-14,4.55882051456091e-14,5.40325075566961e-14,6.17458052120641e-15,-7.38442176198225e-14,3.51306755828139e-14,2.36521719556977e-14,1.43467571292075e-14,3.52465624936295e-13,2.19740920878426e-13,8.47383242702022e-14,1.20822061490971e-13,3.99802425695407e-14,1.5693669261082e-14,7.24259373520849e-14,-0.499999999999989,3.82491825198616e-14,1.45841532897622e-13,1.09768884777631e-13,4.04999034417281e-14,1.62318713617239e-13,-2.07185717309803e-13,3.92609618198649e-14,2.11157615882382e-14,1.99580625762939e-13,-2.82935915744552e-14,4.82248699761319e-14,-7.01140128547267e-15,4.66488594602474e-14,1.59280527127832e-13,2.86537704593073e-13,6.25277858315807e-14,1.55897358337843e-13,-5.51742510666248e-14,-1.13121878361435e-13,1.66220527408921e-13,3.64627863390457e-13,-5.60293155377405e-14
-3.74920530878174e-15,-3.22462133132485e-13,3.782035144527e-14,5.46432174031766e-13,-1.55675485261546e-14,2.5389579892067e-13,-1.29570913140777e-14,1.17529802567807e-13,-1.26986923035473e-15,4.21897933221235e-13,2.97891898257664e-14,6.33463431011316e-14,-0.499999999999935,2.5238664407661e-15,-2.71413061062302e-14,1.67507409861493e-13,-1.03750061532188e-13,-1.93716432115458e-16,3.62804830488783e-13,-5.22414320954315e-14,1.17271686859382e-13,3.05490212445315e-14,2.15561969043185e-13,5.48492472058694e-14,-4.255380491694e-13,-8.23772539385858e-14,3.75918435499667e-14,1.15924886473019e-13,2.90167357565401e-14,-1.32997586630285e-13,1.01872118998409e-13,3.09311716700895e-13,1.17800333391176e-13,5.10664664050409e-13,-3.7419744706476e-14,1.13522482461238e-13,1.13728551074538e-13,-5.54819722158213e-14,-4.98566481223029e-13,-5.22235817453393e-14,2.40540951451145e-13,1.54732255578819e-13,-5.20301659654417e-13,-4.23002813288573e-14,-1.89636023071827e-13,-6.59718494595619e-14,-3.78424580821913e-13,-2.04484515778401e-13,-1.93853077085267e-14,-1.73391283471506e-13,3.57115408839742e-13,2.64877630617264e-13,-1.32303824089087e-13,-2.7536498514212e-13,1.38572489082105e-13,-2.10866239836078e-13,-1.32368497282687e-14,-5.53450581017568e-13,-1.40001878165032e-13,1.95576701221445e-13,-2.00610174554194e-14,-1.81884505325058e-13,8.79766801635111e-14,-1.56233530323666e-13,-3.65335245844699e-15,-3.36183543536164e-14,4.05123250895442e-14,2.04826193686066e-13,2.44831588375535e-14,3.2432471969047e-14,6.57317758524585e-14,-5.14180009469951e-13,-4.22979839279615e-13,-1.26967134544205e-13,-1.0095542883795e-13,-1.4365283590491e-13,-1.54928581969372e-13,-1.18854976377953e-13,4.32477711386998e-14,-5.36765362703682e-15,-2.19227439182228e-13,-1.12984978562426e-13,-8.95422941917695e-14,-1.79856269236917e-13,4.47870785757857e-13,4.30097472980627e-14,3.49478388760462e-15,-2.78900206449203e-13,-8.34376602106387e-16,-7.49772267110296e-14,1.00832935395542e-13,-3.03386228638242e-14,-1.48547228681854e-13,-5.51311201053909e-13,1.31168865755346e-14,-1.72513462025724e-13,9.46388874518619e-14,3.35686428988624e-13,-3.72989770785249e-13,-6.76083113236635e-13,2.87971379802619e-13
7.28926640670672e-14,-1.10946435832345e-13,6.43836014758098e-14,4.57842359044409e-13,7.02539914178369e-14,3.47267634863916e-13,5.74265660841354e-14,1.26573609083252e-13,6.8231632698761e-14,3.28517271937499e-13,3.50145902479023e-14,2.58965945342823e-14,1.17688175761728e-13,6.73003132615335e-14,9.70468020239163e-14,2.21359859097124e-13,-4.18876674774874e-14,7.9857447482201e-14,2.39425385301155e-13,1.01084638414396e-13,1.92479813553211e-13,1.15034019122125e-13,3.1582078421961e-13,1.23159415567914e-13,-2.65580304013937e-14,6.30956538116107e-14,1.04158195360007e-13,1.26906986628443e-13,1.01060722092621e-13,3.4835060198624e-14,8.88843993872709e-14,2.99235668911117e-13,1.35488380895353e-13,3.92544740498224e-13,-0.499999999999984,1.21799486339062e-13,1.3651064427553e-13,5.8749925837785e-14,-4.22913313394776e-13,1.22891070185353e-13,2.36121230501857e-13,2.16177908047666e-13,-4.0211412524517e-13,4.98211134235448e-14,2.46989600589327e-14,2.65710837213684e-14,-1.9099805424025e-13,6.48384712897591e-15,7.40359568036414e-14,-8.409287161493e-14,3.75360185605811e-13,1.84951592482601e-13,-1.3425079381815e-14,-9.5606409233767e-14,2.34003791644936e-13,-8.60208881008268e-14,-0.499999999999941,-1.76555611833432e-13,-6.99494610521228e-15,2.73477350591671e-13,1.10007768916219e-13,-2.02302328773779e-15,4.38502039727287e-14,9.72705576885423e-15,8.06471433642724e-14,5.87027678346477e-14,-1.78895844630163e-13,3.41880065301704e-13,4.46090213429547e-16,9.15558309762134e-14,1.61086072073731e-13,-2.0971653553425e-13,-2.35797132277859e-13,-1.36813475190665e-14,-9.73616287035782e-15,-1.25639705345622e-13,-6.26840910745776e-14,-2.41079415465464e-15,9.19253756469936e-14,7.20578867303407e-14,-6.12003922352487e-14,5.97697431295084e-14,-8.25848411840159e-14,1.35245119776153e-14,3.38585056413354e-13,1.09753752355946e-13,6.6154182794011e-14,-3.22389507447513e-14,2.06207883589366e-14,-8.48633326680694e-14,1.45508847489718e-14,4.85464151649466e-14,3.60050979861988e-15,-3.43663014772292e-13,1.69245950404099e-13,1.29494732770725e-13,1.01203278144841e-13,2.08788456093881e-13,-1.7895462634815e-13,-5.54203145902637e-13,1.45314048662387e-13
1.71476831964215e-14,2.93970255210104e-14,-1.08639189290658e-14,6.62554919683166e-14,1.42453373741164e-14,-2.64950747150945e-14,2.32472452287153e-14,4.2304705182365e-14,-7.46682785711232e-15,3.86210816366361e-14,4.02512274903691e-14,-1.26476006587597e-14,5.85342902745269e-14,1.78562396253079e-14,1.69793628481729e-14,1.15448251964855e-13,9.91849191859534e-15,1.66653953771536e-14,1.61449790299923e-13,4.24969087717788e-14,6.15922463923325e-15,3.29142005854486e-14,-4.16442351077408e-14,3.41674757575406e-14,-8.69382275875076e-14,3.7863029443389e-14,9.24587969809096e-15,-3.54071305581846e-14,8.90263005581676e-15,9.6588558608077e-15,7.17376910730315e-14,9.47067505435877e-15,5.21627239386898e-14,1.4081983164293e-13,2.57524898088189e-14,2.44303005790518e-14,-2.1432307326182e-14,3.83441346759186e-14,5.71774408315744e-14,-3.65065011153e-14,2.93596658683911e-14,-1.8379096835062e-14,1.09311281237212e-13,6.31907406665788e-14,-1.06164273046335e-13,-1.29468028016561e-14,-7.19066599632556e-14,6.49330890931906e-15,-3.06407856800131e-14,-1.08299370241324e-14,5.92642582716944e-14,1.75112114468026e-13,-3.23332760230491e-14,-5.30101436391182e-15,1.07051127052092e-13,1.03031034007387e-14,1.35850151689501e-14,-1.777362448475e-13,-1.89671181389e-14,5.01197992264635e-15,2.73715068251023e-14,2.34376820907945e-13,9.21800176516443e-14,-8.88715069607346e-14,2.39156794633361e-14,7.04393484204979e-15,4.32487530759066e-14,-1.0431734527623e-13,2.54594492563286e-14,3.04838517058865e-14,-3.74739085400196e-14,-7.21771836335574e-14,-8.4337883311999e-14,-7.74485703760945e-14,-1.61195650498145e-13,5.65636157484519e-14,-9.34275127101038e-16,3.18248189719352e-14,2.18317747995321e-14,1.47850066197685e-14,-7.68341838792674e-14,-1.11951825543315e-14,1.37738852131721e-13,-3.99083348379315e-14,-3.39790312338732e-14,4.93801716986831e-14,2.38958819573898e-14,-1.07569975941698e-13,8.64213268727391e-14,1.30283508837914e-14,1.53925089795156e-13,-0.499999999999987,7.30251654271253e-14,-1.01701691589701e-13,-1.03803835853993e-14,-4.69795204423591e-14,-8.01561069775519e-15,6.19735924773525e-14,6.13184681579372e-15,8.16666284106536e-14,6.01767249239768e-14
-1.10852683061212e-13,-1.65406210282772e-13,-9.69473644721147e-14,1.81910658517084e-13,-1.17525999434737e-13,-3.12548924064025e-13,-1.19804702368422e-13,-4.39574025489229e-14,-8.51392691029648e-14,-1.74663177159005e-13,-3.09584129623292e-14,5.41137926528544e-14,-1.46571121571309e-13,-9.51396045453334e-14,-1.29556206271289e-13,-1.27114523707619e-13,-6.51519441260355e-15,-1.29684319634404e-13,1.29384338784491e-13,-3.41555369529338e-13,-7.32656561605354e-14,-1.23903327807745e-13,5.95605611357818e-14,-1.31270423202193e-13,-7.0442954283698e-13,-1.75387364071296e-13,7.18836546225582e-15,1.68082481667216e-13,-1.03253307117836e-13,-1.84141806888852e-13,3.02373136091451e-14,1.47037427951992e-14,-9.86269352556325e-14,8.70650128688485e-14,-8.55979982086846e-14,1.90914254409925e-14,-8.48915704459097e-15,-2.50726531440906e-13,-1.5950017574147e-13,-1.90572753914124e-13,-1.99529498707862e-13,7.25303081650985e-16,-1.8024659835175e-14,-1.78608059626329e-13,-1.85488064016939e-13,-1.61650395812851e-13,-3.39859206949966e-13,-2.87970549061957e-13,-0.50000000000017,-1.14405396740012e-13,-1.44374467739236e-13,2.64498289084074e-14,-4.54703815955269e-14,-3.98805525778318e-13,-6.5422076866078e-14,1.94869818224759e-14,-9.7067680421876e-14,-3.84325073540791e-13,-1.4329051161855e-13,-1.74517226753433e-13,-1.24964404117677e-13,-3.60634838254404e-13,1.58768579810155e-13,-8.63674282130351e-14,-1.52706204396768e-13,-1.37489124669747e-13,2.66139544730684e-13,8.84029350933735e-14,9.28679901130967e-14,-9.92901484411741e-14,-1.01497904027438e-13,-5.12077988319159e-13,-3.76384209001298e-13,-1.59226846289818e-13,6.14048855677988e-15,-1.1777970623374e-13,-8.1484078636726e-14,-1.09192123136716e-13,-6.77366181435862e-14,-1.04346350719238e-13,-1.09398968060823e-13,-2.17415903536027e-13,-1.02533314057611e-13,-0.500000000000154,2.25457514069882e-13,-1.128851425984e-13,-5.9239662360672e-14,-9.83276175136492e-14,-1.4056558203921e-14,-4.60053693166543e-14,-6.22494835020938e-14,-1.14989881139899e-13,-3.83124398036461e-13,-9.90843190001851e-14,-7.25369568607067e-14,-3.38284632073627e-13,1.72701306347331e-13,2.45948173694724e-13,-1.37652787793203e-13,7.83286729313026e-14,-7.24083829629017e-14
2.35865660122336e-14,1.47936842603617e-13,-5.55333367531569e-15,3.73648089349919e-14,-0.499999999999975,-2.36731511767551e-14,1.74282720635323e-14,1.99999511114927e-14,5.27120442844515e-14,7.79486498825098e-15,1.14065642794958e-14,1.02170657976933e-14,3.15783506496427e-14,2.90827099129433e-14,4.02909853766391e-14,3.72785589356967e-14,5.04402466772414e-15,1.66418038564822e-14,-6.4378573345089e-14,6.68572422079578e-14,1.56847127047597e-14,9.51367292458378e-15,-1.66342381018159e-14,7.96166059827982e-15,1.72093993085441e-13,-9.74251618752847e-15,3.40066720947173e-14,8.9198528405448e-14,2.6857349292387e-14,1.50917313795703e-14,-1.65376682600775e-14,-3.12666703810795e-14,-1.6141019026659e-14,-3.82381787659663e-14,-2.91090666615047e-15,2.13066072132965e-14,7.13934044320261e-15,3.66070939349486e-14,2.94094706212291e-14,3.10309257758791e-14,1.4300554146705e-15,-3.7883743009854e-14,2.72503089843367e-14,-1.86101760785742e-14,8.02147117269464e-14,1.86487807968691e-14,9.01733543475889e-14,5.80148993687395e-14,2.83117235139719e-14,8.34275870395295e-14,-4.20715591429316e-14,-2.60002943695904e-13,5.28957591468646e-14,-7.42857674989137e-15,-2.76611759450399e-14,7.28043319006327e-14,2.1288239510497e-14,1.69842510821977e-13,3.58797547278017e-14,1.10048183960685e-14,4.00532428422519e-14,8.29418031598104e-15,-3.45522487307406e-14,6.09069543188804e-14,2.13446919859738e-14,3.54948805968388e-14,-7.33313769483157e-15,1.14593926303419e-13,2.86541302838578e-14,2.17860741351081e-14,2.61125143645034e-14,1.01109774195057e-13,2.85427910510875e-14,7.09165561169513e-14,-1.23215724189255e-14,1.45274076056594e-14,-8.33441489761321e-15,3.72693409749557e-14,2.49127283360385e-14,2.29210181044622e-14,9.36883170249239e-14,4.78544494615358e-14,-2.4023182402353e-14,8.83013639906766e-14,-4.91494948817917e-14,4.23464152854778e-14,1.66033639562113e-14,1.31911839495039e-13,3.2906681879432e-14,2.15371622051511e-14,-2.94241960070333e-14,3.29290771074401e-14,4.97464430488965e-15,1.54495738403347e-13,7.90636735233319e-14,1.66510501610858e-13,8.48412123064848e-14,5.09094896826829e-15,9.38103794596255e-14,1.47356438449943e-13,-3.96149027047524e-14
