8.50751154483759e-14,-1.00399618079719e-14,-1.22235677695399e-13,-1.29765613020982e-15,-1.50587233724134e-13,3.36696263259935e-16,4.39020298106745e-15,3.87252535584524e-15,-1.20780823470824e-13,3.75344576858245e-14,3.29094753462786e-15,-1.56597139127527e-14,8.1645950248079e-15,-1.62911250706046e-14,-1.64149037987176e-14,4.34376678808713e-14,-6.23865110510785e-15,-3.83103136368481e-14,-4.55490800875583e-14,-1.64886351636477e-14,2.60195260829058e-15,-5.48680900388856e-14,-1.38324820778953e-14,-7.58143124893092e-14,2.54629192803333e-15,-5.97577295801756e-15,3.47413486279254e-14,-1.31650457044607e-14,-1.08696140680179e-14,1.4434147430572e-14,-6.85261718860243e-14,-2.73892689008345e-14,-2.24494962929038e-14,1.57737544697823e-14,1.21338626329435e-14,-2.01859939851458e-14,-1.77988695259229e-14,1.80151457822552e-13,-3.37536605882766e-14,-8.01551277854926e-14,-3.58513832852314e-15,1.83974404890021e-13,-1.99262143838988e-14,-8.03339783096719e-15,-2.20665072601575e-14,-6.08016006359482e-16,-1.20002211345945e-14,-1.16717826443334e-14,4.00790511889682e-14,-1.18984724762623e-13,-2.92168923272401e-14,2.07220469568894e-14,1.5397260570305e-14,-1.06571124725109e-13,4.71111826755495e-14,3.23654283555538e-15,6.73671885514532e-14,2.6438038913375e-14,-8.08271498896038e-14,-1.4175516262806e-14,1.56579514446674e-14,5.28677595315636e-14,3.78707503969867e-14,-9.82702948531235e-15,1.31671747987442e-14,1.37999984522624e-13,-6.25319051753281e-14,6.76436480660812e-14,-2.50214371991758e-16,-3.34065678956193e-14,1.93514863885927e-17,4.03966126088765e-14,2.05610385018239e-14,3.57074823898194e-14,7.30330881665494e-14,3.59713955108123e-14,1.6052492438825e-15,-2.22764447603238e-15,7.48810975362642e-16,3.2509433722626e-14,-1.1463815299283e-14,7.09839261147493e-14,2.97950167107146e-14,-8.20181929602894e-14,-1.26177600243717e-14,1.44870935056162e-14,-0.499999999999937,2.31497439629208e-14,3.67138067516516e-14,2.95246812474737e-14,3.22289468553154e-15,-2.79316240497428e-14,1.16018306073329e-13,-4.47235328683519e-14,-8.01453574634542e-14,1.82015348209495e-14,-1.33852257545478e-14,1.01181193313831e-13,2.63998900203313e-13,-3.33089560516098e-14
9.98713397166649e-14,-9.86844121291898e-15,-1.29072035293174e-13,-3.76523542896017e-15,-1.93303049276273e-13,-3.62543077661249e-15,2.386403807059e-14,4.40946939197067e-14,-1.2985991007566e-13,6.33587157330932e-14,9.44501521552253e-15,-2.35003249242019e-14,1.43907057178748e-14,4.33085097886639e-15,-1.37704440534705e-13,8.30010222886695e-14,-1.40792274469987e-14,-3.35713698544027e-14,-7.6007527396203e-14,5.37423302898527e-15,-5.75955364802689e-14,-9.53036004975515e-14,-1.26070592162331e-14,-7.22840130453944e-14,-1.47235252837842e-13,4.8289354078718e-14,2.21595474863004e-13,-1.38024175940979e-14,-2.47766143014512e-14,-5.65286638351217e-15,-3.9762516036388e-14,1.17045049247006e-14,7.59114444138028e-14,7.47810470847158e-14,4.07495580622631e-15,4.9706886147391e-14,-0.500000000000001,2.08492912971877e-13,-1.06027117647554e-13,-4.25422124459071e-14,-7.11936298511206e-14,1.9940940072706e-14,-3.29397648172536e-14,-4.49711548303656e-14,-1.33388934601433e-13,1.22835518048261e-13,-4.72731321111785e-14,-1.60377774823282e-14,3.90798504668055e-14,-2.68810418714578e-13,-1.24019646341319e-13,1.26533240122455e-14,-5.69871447287062e-14,-7.71157439571091e-14,2.10262366589956e-14,9.92776718073484e-15,1.81106894006514e-13,3.57884562174955e-14,-8.44908463590746e-14,-6.83810732568494e-14,-1.69694092829036e-13,3.66808373802119e-14,9.94086641329767e-15,-1.57155027831499e-14,8.10498748729288e-15,2.83969151992082e-13,-2.95001196461218e-14,1.1889769616851e-13,-4.02992204680468e-15,-9.19296172471635e-15,-1.8813710626312e-13,1.10842196928758e-13,1.27238559645507e-13,-2.9906688771219e-14,1.14237600639777e-13,-4.25147379731368e-14,-5.67164076913289e-14,2.19184163196182e-14,2.51059191690582e-15,3.88597765526411e-14,-4.70798339228668e-14,5.8161807617235e-14,4.33044338123971e-14,8.98616546194364e-16,2.27506329206476e-14,3.03992452808371e-14,7.41790305535115e-14,6.10453520670894e-14,2.52644301122504e-13,1.46526122520556e-14,8.9212751298701e-15,-4.35258435563915e-14,8.88178419700125e-15,1.0019183278535e-14,-1.5086952103304e-14,1.57383638793849e-13,8.86777769115557e-14,1.31507045962682e-13,2.02420132560392e-13,-4.30744834518998e-14
-2.69198112875513e-13,3.45375157433207e-14,5.37127715701057e-13,-8.45760555945699e-15,7.24198290250023e-15,-1.49626752023881e-14,1.46378119307952e-13,5.95244031112202e-14,2.976596859085e-13,3.85785885398906e-14,-1.29979427722675e-14,3.04389677226351e-14,1.22868537466249e-14,-2.04623526086224e-14,1.49027582985885e-13,-1.02916831432055e-13,-5.74735178341661e-15,4.55860338050263e-13,-8.45287272435659e-14,1.31201290800922e-13,-1.38737595527968e-14,3.17681432617995e-13,3.62969456487501e-14,-4.73271714599698e-13,-1.67117689064097e-13,1.18239591273974e-13,3.42131567512141e-13,4.35049416970447e-14,-5.12119739950426e-14,9.4205233398098e-14,2.82453099129435e-13,1.09628964690997e-13,4.87556920302161e-13,4.22558691275206e-15,1.21165783046677e-13,1.47363173443068e-13,-7.91222411852882e-14,-4.82633837904503e-13,-9.25530976170804e-14,9.35257573631251e-14,-2.34704964064915e-14,-4.65281056753598e-13,-4.2352408802177e-14,-1.28831298415998e-13,-1.9305788701319e-13,-2.1923134828613e-13,-2.56937368309777e-13,-1.33603652441217e-14,-1.71196390397199e-13,1.94641672919045e-13,-1.05756068391095e-14,-1.06932299547235e-13,-3.04547540978022e-13,2.04979591373629e-13,-1.76081984464485e-13,-9.12219152347868e-15,-3.81099403076204e-13,-1.23250777916974e-13,1.74261063805542e-13,-4.63420154291294e-14,-3.82745341512273e-13,1.33137267715961e-13,-1.02855664796163e-13,-1.41290364357732e-14,-6.85628157690993e-15,1.10868282028981e-13,3.16051647122481e-13,-1.33586056280162e-14,2.40788097934304e-14,1.01548038425508e-13,-7.12475123439359e-13,-5.45432309367747e-13,-6.70798698613671e-14,-6.94435512095381e-14,-1.11749558456217e-13,-1.67053059190576e-13,-1.02945825657626e-13,5.87409226824754e-14,4.38235380089453e-15,-1.79206981102405e-13,-1.19876887486923e-13,-9.44466689347968e-14,-1.49632179775502e-13,5.56722293800933e-13,6.83007455549728e-14,1.75455794224678e-14,-1.33652797746533e-13,7.15858048812192e-14,-7.26330079032381e-14,-0.499999999999938,-1.89467399775817e-14,-1.7713482702246e-13,-3.58379992349001e-13,8.43430623472504e-14,-2.8236227672539e-14,3.34436759940301e-13,4.21257456961791e-13,-2.59819709293252e-13,-7.05063531614059e-13,1.75739094223581e-13
1.4868802650933e-13,-3.00542480207917e-14,-4.13780827093972e-13,8.83566524173456e-15,2.91898471951598e-14,-7.3852702250487e-16,-1.22232663652642e-13,-3.42800979533364e-14,-1.59923574978096e-13,-4.80751863232209e-14,9.96895277728493e-16,-3.06512969710423e-14,-9.93898633545633e-15,2.55273354254937e-14,-7.92072730405433e-14,-5.33780114606339e-15,2.80521082786434e-15,-3.1064896004636e-13,7.47016072735771e-14,-9.82516961112901e-14,-1.22655921704547e-15,-8.33646700488106e-14,1.22746825696296e-14,4.93219073180326e-13,1.3898665824908e-13,-8.24504696322287e-14,-2.53770431008342e-13,-3.18562170263372e-14,2.22853381303065e-14,-1.29321192390547e-13,-1.88288269211556e-13,-8.32872610667602e-14,-3.97771053373259e-13,-3.79959435783206e-14,-1.17028885841081e-13,-9.31411417205562e-14,7.13675959797848e-14,2.56437172926669e-13,6.69272102597472e-14,-7.01589717676378e-14,4.84273303609695e-14,2.47173469539113e-13,-9.60954357484334e-15,1.61749072516193e-13,1.44147210031363e-13,1.34445051345628e-13,1.6649389984379e-13,3.75227965072383e-14,1.10800257857591e-13,-6.29495665520196e-14,-1.51484949592266e-13,1.29061478053594e-13,2.04670900835734e-13,-1.18249999137994e-13,7.16567664083301e-14,-1.17575393432845e-15,3.64548033777829e-13,5.97467505850805e-14,-3.17041674625308e-14,3.6539860666872e-14,2.35735579987567e-13,-1.7326352427589e-13,1.20527018835013e-13,1.26485699565499e-14,-0.499999999999994,-3.13308185605661e-13,-1.41507933617678e-13,-5.15131815477173e-14,-2.43647684116603e-14,-4.79433809955803e-14,5.43854640697467e-13,3.03603529833499e-13,3.08155026589699e-14,1.36621431782534e-13,-1.45050865719532e-14,1.6087079942126e-13,9.35079800115998e-15,-5.15211102981336e-14,-2.09226643471843e-15,1.42681029688244e-13,1.00575872613147e-13,-2.87143780591531e-14,1.78788732280345e-13,-3.75502384445514e-13,-5.44752871865114e-14,-2.93765284865064e-14,1.66169031956929e-13,-1.59330747563757e-13,-4.16409307373732e-14,-1.30243100687243e-13,1.64071279246493e-14,1.24165963618988e-13,2.66328625819767e-13,3.16453060683087e-14,1.3151672579654e-13,-1.75826722065444e-13,-3.57020254536951e-13,1.69923755978457e-13,3.35863338821337e-13,-1.31585639165986e-13
1.53360376435413e-13,-1.65268338773208e-14,-2.20805626848769e-13,4.19474424179143e-15,-5.56064906292391e-14,1.53658890543241e-15,-6.33329217823296e-14,-1.88350152625283e-14,-1.24367105586913e-13,1.70594479709888e-14,1.86170768145646e-14,-1.02261653382344e-14,2.20960770638925e-16,1.86032346084949e-14,-4.36736665235673e-14,1.7968994942104e-16,-1.25878998938904e-15,-1.97186534474933e-13,1.03492793810571e-13,-5.10921454365331e-14,9.24081621879763e-16,-7.1612513423053e-14,-7.67874394068016e-15,3.45734295649236e-13,3.80869588086438e-14,-4.55795293255284e-14,-1.41617925726194e-13,2.17939267664144e-15,4.82461510103839e-14,-8.407568190428e-14,-1.71699987797455e-13,-6.52130824070767e-14,-2.46420851203399e-13,-2.23186511882058e-14,-7.26388740637836e-14,-5.92561580684626e-14,4.87385601934151e-14,2.23612013976954e-13,1.33187627386112e-14,-7.43374669534907e-14,2.24364404433408e-15,2.39163755142765e-13,-1.8395256267603e-14,9.01131164343448e-14,1.12146731955921e-13,1.91834101235178e-13,9.84356403581848e-14,4.88732701607012e-14,5.54556400800266e-14,-8.19692833257284e-14,-2.38644250931496e-13,1.1790371268947e-13,9.11416796446069e-14,-1.18084593329529e-13,6.28966787228804e-14,-3.97439106766788e-16,2.34522588787409e-13,4.57320697370619e-14,-1.06398951221298e-13,3.77670748391397e-15,1.60309513890811e-13,-4.56562400839752e-14,3.30176721145447e-14,7.90699152226521e-15,1.63512939333523e-14,-3.15066331021374e-14,-1.11525431243166e-13,-2.55053804053e-15,-1.40290416676461e-14,-2.33344564941364e-14,3.14784411312951e-13,1.82059707255082e-13,4.70571106468583e-14,8.31408478676267e-14,2.29902894619686e-15,-2.19875443622618e-14,3.47447237287411e-14,-0.500000000000026,5.67968896517705e-16,1.08160319274278e-13,7.20876711542875e-14,2.81868981838422e-15,1.24637499993895e-13,-2.44866930933147e-13,1.57974819652102e-15,-1.65654520351056e-14,1.61899412139595e-13,-6.59748051977991e-14,1.05436563527881e-14,-4.46926149088165e-14,8.96764583690358e-15,1.21599313504488e-13,2.48856490969729e-13,2.48465722082368e-14,1.182161447145e-13,-9.28554646899687e-14,-1.50803091984778e-13,1.28539313785577e-13,3.26946649767113e-13,-9.37105291610844e-14
-3.18712927823703e-13,4.15695567540518e-14,5.50181379340547e-13,-1.18183432173728e-14,2.57645004229452e-13,-9.20788600529595e-15,1.21279007876589e-13,2.47933607842701e-15,4.25647138530017e-13,3.35383951345482e-14,6.70955484099133e-14,-0.499999999999932,6.27307174954784e-15,-2.33921007974485e-14,1.71256615170275e-13,-1.00000856223406e-13,3.55548887666628e-15,3.66554035797564e-13,-4.84922267866497e-14,1.21020892168164e-13,3.42982265533132e-14,2.19311174351967e-13,5.85984525146511e-14,-4.21788843860619e-13,-7.86280486298041e-14,4.13410488587484e-14,1.196740917818e-13,3.27659410653218e-14,-1.29248381321503e-13,1.05621324307191e-13,3.13060922009677e-13,1.21549538699958e-13,5.14413869359191e-13,-3.36705393976943e-14,1.1727168777002e-13,1.1747775638332e-13,-5.17327669070395e-14,-4.94817275914247e-13,-4.84743764365576e-14,2.44290156759926e-13,1.58481460887601e-13,-5.16552454345635e-13,-3.85510760200755e-14,-1.85886817763046e-13,-6.22226441507802e-14,-3.74675375513131e-13,-2.00735310469619e-13,-1.56361023997449e-14,-1.69642078162724e-13,3.60864614148524e-13,2.68626835926045e-13,-1.28554618780305e-13,-2.71615779833339e-13,1.42321694390887e-13,-2.07117034527296e-13,-9.48764441948699e-15,-5.49701375708787e-13,-1.3625267285625e-13,1.99325906530226e-13,-1.63118121466377e-14,-1.78135300016276e-13,9.17258854722929e-14,-1.52484325014884e-13,9.58528503347496e-17,-2.98691490448346e-14,4.4261530398326e-14,2.08575398994848e-13,2.82323641463353e-14,3.61816772778287e-14,6.94809811612403e-14,-5.10430804161169e-13,-4.19230633970834e-13,-1.23217929235423e-13,-9.72062235291684e-14,-1.39903630596128e-13,-1.5117937666059e-13,-1.15105771069171e-13,4.69969764474816e-14,-1.61844831825507e-15,-2.15478233873446e-13,-1.09235773253644e-13,-8.57930888829878e-14,-1.76107063928135e-13,4.51619991066639e-13,4.67589526068444e-14,7.24398919638636e-15,-2.75151001140422e-13,2.91482870667536e-15,-7.12280214022479e-14,1.04582140704323e-13,-2.65894175550424e-14,-1.44798023373072e-13,-5.47561995745127e-13,1.68660918843164e-14,-1.68764256716943e-13,9.83880927606436e-14,3.39435634297405e-13,-3.69240565476467e-13,-6.72333907927853e-13,2.917205851114e-13
-1.83839099899412e-13,-8.50906259125734e-15,3.84949694977342e-13,-2.6386726492303e-15,2.74374970796849e-13,-1.54660979829318e-14,5.36809450161847e-14,-4.66103136830619e-15,2.55624607870432e-13,-3.78780738191648e-14,-4.69960695327848e-14,4.47955116946606e-14,-5.59235080553365e-15,2.41541379568492e-14,1.48467195030057e-13,-1.14780331544555e-13,6.96478341513385e-15,1.66532721234088e-13,2.81919743473286e-14,1.19587149486144e-13,4.21413550550575e-14,2.42928120152543e-13,5.02667515008471e-14,-9.94506944684608e-14,-9.79701025545649e-15,3.12655312929396e-14,5.40143225613756e-14,2.81680580255542e-14,-3.80576038684432e-14,1.59917353202038e-14,2.26343004844049e-13,6.2595716828286e-14,3.19652076431156e-13,-0.500000000000057,4.89068222719947e-14,6.36179802084631e-14,-1.41427382292822e-14,-4.95805977461843e-13,4.99984061182855e-14,1.6322856643479e-13,1.43285243980599e-13,-4.75006789312237e-13,-2.30715506435223e-14,-4.81937040081344e-14,-4.63215803456988e-14,-2.63890718307317e-13,-6.64088169380912e-14,1.14329273657423e-15,-1.56985535681997e-13,3.02467521538743e-13,1.12058928415534e-13,-8.63177434488821e-14,-1.68499073300834e-13,1.61111127577869e-13,-1.58913552167894e-13,-0.500000000000014,-2.494482759005e-13,-7.98876101722794e-14,2.00584686524604e-13,3.71151048491521e-14,-7.49156873548049e-14,-2.90424600943385e-14,-6.31656082982129e-14,7.75447929720525e-15,-1.41898962324195e-14,-2.5178850869723e-13,2.68987401234637e-13,-7.24465738536376e-14,1.86631669091462e-14,8.81934080066637e-14,-2.82609199601317e-13,-3.08689796344926e-13,-8.65740115861336e-14,-8.2628826937425e-14,-1.98532369412689e-13,-1.35576755141645e-13,-7.53034582217218e-14,1.90327115799265e-14,-8.34777336726493e-16,-1.34093056302316e-13,-1.31229209375588e-14,-1.55477505251083e-13,-5.93681520894518e-14,2.65692392346287e-13,3.68610882888793e-14,-6.73848127305616e-15,-1.05131614811819e-13,-5.22718757081305e-14,-1.57755996735137e-13,-5.83417793180953e-14,-2.43462489021205e-14,-6.92921542684473e-14,-4.16555678839359e-13,9.63532863370322e-14,5.6602068703658e-14,2.83106140777734e-14,1.35895792026814e-13,-2.51847290415217e-13,-6.27095809969704e-13,7.24213845953196e-14
1.22493423245888e-14,-2.80116021254874e-14,4.9107808771895e-14,-2.90234582230515e-15,-4.36427579115161e-14,6.09956203229376e-15,2.51570219859435e-14,-2.46145110535339e-14,2.14733984402146e-14,2.31035442939476e-14,-2.97952838551812e-14,4.13866070781053e-14,7.08556428886339e-16,-1.6832034824863e-16,9.83005687684336e-14,-7.2291912778262e-15,-4.82287819267987e-16,1.44302107103502e-13,2.53492255753573e-14,-1.09884585571883e-14,1.57665173890271e-14,-5.87919183041623e-14,1.70197925611191e-14,-1.04085910783929e-13,2.07153462469674e-14,-7.90180349833057e-15,-5.25548137546061e-14,-8.24505314060478e-15,-7.48882733561384e-15,5.459000787661e-14,-7.67700814206277e-15,3.50150407422683e-14,1.23672148446508e-13,8.60480661239735e-15,7.28261738263026e-15,-3.85799905226036e-14,2.11964514794971e-14,4.00297576351528e-14,-5.36541843117216e-14,1.22119826719695e-14,-3.55267800314835e-14,9.21635980407902e-14,4.60430574701573e-14,-1.23311956242757e-13,-3.00944859980776e-14,-8.90543431596771e-14,-1.06543742871025e-14,-4.77884688764346e-14,-2.79776202205539e-14,4.21165750752729e-14,1.57964431271605e-13,-4.94809592194706e-14,-2.24486975603334e-14,8.99034438556709e-14,-6.84457979568289e-15,-3.56266802747145e-15,-1.94883928043922e-13,-3.61148013353215e-14,-1.21357032737752e-14,1.02238236286808e-14,2.17229137711524e-13,7.50323344552227e-14,-1.06019190157156e-13,6.76799626691456e-15,-1.01037483543718e-14,2.6101069879485e-14,-1.21465028472651e-13,8.31176605990711e-15,1.3336168509465e-14,-5.46215917364411e-14,-8.9324866829979e-14,-1.0148556650842e-13,-9.4596253572516e-14,-1.78343333694567e-13,3.94159325520303e-14,-1.80819583235226e-14,1.46771357755137e-14,4.68409160311054e-15,-2.36267657665304e-15,-9.39818670756889e-14,-2.8342865750753e-14,1.205911689353e-13,-5.7056018034353e-14,-5.11267144302947e-14,3.22324885022616e-14,6.74819876096831e-15,-1.24717659138119e-13,6.92736436763176e-14,-4.11933231263011e-15,1.36777406598734e-13,-0.500000000000004,5.58774822307038e-14,-1.18849374786123e-13,-2.75280667818208e-14,-6.41272036387806e-14,-2.51632938941767e-14,4.4825909280931e-14,-1.10158363806278e-14,6.45189452142321e-14,4.30290417275552e-14
-5.45535272215598e-14,1.39053185890971e-14,2.92763341578296e-13,-6.67331637352552e-15,-2.01696241002813e-13,-8.95201930721019e-15,6.68952805122889e-14,2.5713413958247e-14,-6.38104940977928e-14,7.98942700988826e-14,1.64966475714066e-13,-3.57184385100976e-14,1.57130785158784e-14,-1.87035232100772e-14,-1.62618406464077e-14,1.04337488648608e-13,-1.88316365731922e-14,2.40237021845703e-13,-2.30702686468127e-13,3.75870269006764e-14,-1.30506447465329e-14,1.70413244196994e-13,-2.04177401409812e-14,-5.93576859775768e-13,-6.45346810100842e-14,1.18041048523468e-13,2.78935164728428e-13,7.59937594337551e-15,-7.32891238276402e-14,1.41089996670357e-13,1.25556425856411e-13,1.22257478055792e-14,1.9791769593006e-13,2.52546848525272e-14,1.29944108502204e-13,1.02363526016621e-13,-1.39873848379694e-13,-4.86474926802577e-14,-7.97200708529122e-14,-8.86768156466498e-14,1.11577986142863e-13,9.28280232260368e-14,-6.77553765651174e-14,-7.46353809557268e-14,-5.07977127516395e-14,-2.29006523888755e-13,-1.77117866000746e-13,-0.500000000000059,-3.5527136788005e-15,-3.35217846780241e-14,1.37302511969619e-13,6.53823014656848e-14,-2.87952842717106e-13,4.54306061951338e-14,1.30339664883688e-13,1.37850026393358e-14,-2.73472390479579e-13,-3.24378285573381e-14,-6.36645436922212e-14,-1.41117210564656e-14,-2.49782155193192e-13,2.69621262871367e-13,2.44852548481767e-14,-4.18535213355566e-14,-2.66364416085354e-14,3.76992227791896e-13,1.99255618154585e-13,2.03720673174309e-13,1.15625346200377e-14,9.35477903377363e-15,-4.01225305257947e-13,-2.65531525940087e-13,-4.83741632286062e-14,1.16993171617992e-13,-6.92702317252808e-15,2.93686044244857e-14,1.66055992449543e-15,4.31160649176256e-14,6.50633234197404e-15,1.45371500038845e-15,-1.06563220474815e-13,8.31936900360113e-15,-0.500000000000043,3.36310197131094e-13,-2.03245953718846e-15,5.16130207005398e-14,1.25250655475626e-14,9.67961248572908e-14,6.48473137445575e-14,4.8603199559118e-14,-4.13719807868708e-15,-2.7227171497525e-13,1.17683640610267e-14,3.83157262005051e-14,-2.27431949012416e-13,2.83553989408543e-13,3.56800856755935e-13,-2.68001047319911e-14,1.89181355992514e-13,3.84443000983101e-14
1.24350276591383e-13,-2.91398996875493e-14,1.37782429227583e-14,-0.499999999999999,-4.72597171889887e-14,-6.15829394870131e-15,-3.58661490074089e-15,2.91254782722179e-14,-1.57917010239826e-14,-1.21800017327378e-14,-1.33695002145403e-14,7.99178463740907e-15,5.49614390070971e-15,1.67044193644054e-14,1.36919929234631e-14,-1.85425413445095e-14,-6.94476215575141e-15,-8.79651393573226e-14,4.32706761957242e-14,-7.90185330747394e-15,-1.40728930876498e-14,-4.02208041140495e-14,-1.56249054139538e-14,1.48507427073208e-13,-3.33290821997621e-14,1.04201060824837e-14,6.56119623932144e-14,3.27078328015336e-15,-8.49483463266327e-15,-4.01242342723111e-14,-5.48532363933131e-14,-3.97275850388927e-14,-6.18247447781999e-14,-2.64974726783841e-14,-2.27995879893708e-15,-1.6447225569031e-14,1.3020527922715e-14,5.82290460899548e-15,7.44435976364553e-15,-2.21565105975631e-14,-6.14703090220876e-14,3.66374297210308e-15,-4.21967420908078e-14,5.66281457147128e-14,-4.93778521536456e-15,6.65867883353553e-14,3.44283333565059e-14,4.72515750173833e-15,5.98410210272959e-14,-6.56581251551652e-14,-2.83589509708138e-13,2.9309193134631e-14,-3.1015142762125e-14,-5.12477419572735e-14,4.9217765888399e-14,-2.29832650173663e-15,1.46255944809744e-13,1.22931887155681e-14,-1.25817476161651e-14,1.64666768300183e-14,-1.52923856962526e-14,-5.81388147429742e-14,3.73203883066468e-14,-2.24187402625983e-15,1.19083145846052e-14,-3.09197037070652e-14,9.10073602911851e-14,5.06756427162419e-15,-1.80049187712553e-15,2.52594835226978e-15,7.75232081828234e-14,4.95622503885393e-15,4.73299901047177e-14,-3.59081384311591e-14,-9.05915840657418e-15,-3.19209809098468e-14,1.36827749627221e-14,1.32616232380491e-15,-6.65547907771408e-16,7.01017510126903e-14,2.42678834493022e-14,-4.76097484145866e-14,6.4714797978443e-14,-7.27360608940253e-14,1.87598492732442e-14,-6.9832020560223e-15,1.08325273482806e-13,9.32011586719838e-15,-2.04940380708251e-15,-5.3010762019267e-14,9.34251109520648e-15,-1.8611921707344e-14,1.30909172391114e-13,5.54771075110983e-14,1.42923935598625e-13,6.12546462942512e-14,-1.84956170439653e-14,7.02238134473919e-14,1.2376987243771e-13,-6.3201468716986e-14
